0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
60, 0, 0, 1309959, 33454, 17443, 31122, 12171, 4747, 63, 768, 624, 26, 4, 151660
47, 0, 0, 1451807, 42376, 10113, 54287, 14486, 3907, 47, 2220, 1137, 0, 84, 643896
51, 0, 0, 205463, 12428, 14350, 6752, 12806, 2750, 44, 765, 1651, 0, 43, 53280
51, 0, 7, 96341, 8488, 22600, 4751, 42978, 2035, 44, 1888, 2160, 51, 45, 40250
51, 0, 0, 319056, 144730, 75040, 73846, 174397, 4822, 44, 4275, 2679, 25, -627, 158252
51, 0, 0, 905056, 26318, 51574, 11636, 121623, 49021, 44, 27121, 3191, 51, -322, 70266
51, 0, 0, 1262284, 155552, 122922, 325697, 123539, 63063, 44, 35825, 3705, 51, -1210, 723522
60, 0, 0, 429577, 17263, 15212, 17884, 10272, 4352, 44, 1364, 4218, 0, -811, 109626
60, 0, 8, 777037, 24535, 9808, 12528, 18215, 1812, 44, 1735, 4732, 51, -2048, 38618
60, 0, 0, 608018, 25361, 24489, 16377, 6202, 6324, 44, 664, 5235, 51, -1021, 68441
60, 0, 9, 701140, 5493, 17283, 24553, 11379, 9950, 44, 4130, 5760, 51, 90, 23915
60, 0, 0, 1865539, 10777, 25594, 6122, 38719, 12714, 44, 9100, 6274, 51, 50, 63505
60, 0, 0, 538300, 66805, 136997, 78570, 104127, 42797, 44, 47485, 6787, 51, 161, 253328
60, 0, 0, 1518989, 25259, 27667, 13710, 35702, 9148, 44, 1698, 7303, 26, 160, 19248
60, 0, 115, 740274, 25107, 44317, 50336, 37470, 12891, 44, 2637, 7804, 51, 614, 306235
60, 0, 26, 2199015, 147391, 452743, 176696, 48218, 13585, 44, 39434, 8328, 51, -1659, 557991
60, 0, 0, 886423, 34073, 90277, 35373, 59312, 13819, 44, 7971, 8842, 51, 1603, 245117
60, 0, 0, 747186, 102820, 109489, 49440, 232752, 44861, 44, 19197, 9355, 51, -164, 390193
60, 0, 0, 714165, 7169, 15236, 3214, 54549, 2007, 44, 1527, 9871, 51, -872, 11221
