0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27, 0, 0, 1139042, 17266, 4738, 7745, 5263, 3506, 26, 1768, 622, 0, -216, 68315
47, 0, 0, 659268, 28517, 16893, 59073, 49220, 56913, 34, 9193, 1146, 0, 700, 273362
27, 0, 0, 1190943, 126055, 35148, 90566, 34088, 23788, 21, 14901, 1659, 0, -9, 1148416
30, 0, 0, 120572, 3619, 1712, 3150, 2320, 1453, 23, 694, 2154, 0, 86, 22655
21, 0, 0, 1557358, 31715, 12102, 224987, 23381, 12567, 35, 11834, 2581, 0, -18, 211815
24, 0, 30, 683407, 9699, 2950, 14445, 15993, 10003, 43, 4424, 3151, 0, 44, 20393
27, 0, 0, 26659, 2103, 887, 3954, 807, 835, 47, 874, 3622, 0, -72, 20914
35, 0, 0, 1859217, 36519, 14962, 9082, 16191, 14992, 50, 16737, 4151, 0, 4, 115099
37, 0, 0, 1158350, 50166, 8119, 15585, 15722, 12012, 37, 24592, 4645, 0, 301, 224648
37, 0, 0, 266662, 4597, 2441, 4327, 5135, 4318, 27, 1490, 5250, 0, 119, 24219
44, 0, 0, 1279249, 38191, 9785, 4891, 8789, 21674, 30, 5843, 5749, 0, -11, 109468
35, 0, 0, 2892000, 37732, 11585, 60895, 4064, 12250, 35, 3510, 6251, 0, 123, 192019
48, 0, 0, 640405, 8119, 25882, 66473, 27354, 11469, 37, 8790, 6788, 0, 112, 205310
43, 0, 0, 144745, 9406, 3874, 6791, 8759, 4506, 30, 1267, 7298, 0, -326, 77981
50, 0, 0, 1069268, 360703, 158046, 242654, 101470, 88935, 37, 80273, 7821, 0, -67, 967888
54, 0, 0, 1448849, 104812, 33266, 53200, 41553, 26022, 30, 50501, 8334, 0, -146, 406559
53, 0, 0, 155297, 7565, 10857, 29624, 11279, 8265, 34, 10915, 8847, 0, -24, 91951
56, 0, 4, 2479332, 15624, 20543, 141619, 21914, 29137, 44, 8470, 9363, 0, 25, 223779
60, 0, 0, 1467371, 34388, 17492, 24186, 19345, 16423, 44, 15938, 9877, 0, 0, 82154
43, 0, 0, 633581, 42936, 14057, 63568, 28294, 28073, 37, 11289, 10388, 0, -341, 715778
44, 0, 0, 2054288, 50777, 26001, 48048, 14730, 24892, 41, 8481, 10890, 0, 146, 165567
50, 0, 0, 2308292, 32057, 67332, 543040, 195674, 70556, 48, 45693, 11328, 0, -87, 259084
40, 0, 0, 1196749, 32390, 19643, 77544, 23709, 19194, 44, 11990, 11884, 0, 68, 234027
60, 0, 0, 378427, 8814, 7772, 12817, 6790, 5769, 50, 9084, 12365, 0, -60, 73992
64, 0, 0, 234730, 37103, 11587, 20518, 9627, 6016, 57, 6797, 12875, 0, -119, 34292
54, 0, 0, 3032328, 267484, 86601, 783552, 62799, 67230, 54, 12664, 13463, 0, -181, 1273495
54, 0, 0, 404442, 60817, 14750, 48574, 71183, 41220, 56, 12043, 13964, 0, 89, 149129
57, 0, 0, 140674, 51505, 43124, 37060, 36402, 26500, 56, 10628, 14487, 0, 37, 256709
44, 0, 0, 871856, 93426, 56725, 858699, 120722, 107753, 63, 38909, 15003, 0, -13, 330333
61, 0, 0, 138014, 3515, 4479, 2984, 4876, 5662, 47, 1942, 15517, 0, 0, 26572
61, 0, 0, 410199, 46448, 26236, 17454, 18101, 11419, 35, 4010, 16041, 0, 24, 384944
54, 0, 0, 209177, 7341, 3179, 2245, 4903, 1226, 35, 871, 16553, 0, -10, 29386
61, 0, 0, 542646, 22519, 17162, 19671, 30807, 34868, 11, 20848, 17069, 0, 67, 196998
53, 0, 0, 133343, 1689, 2661, 6090, 2588, 2801, 13, 1143, 17582, 0, 67, 33313
56, 0, 0, 1282840, 46946, 25193, 64116, 15359, 33250, 26, 13787, 18096, 0, -164, 185616
53, 0, 0, 448667, 57013, 34368, 176542, 65859, 45810, 34, 40524, 18568, 0, 201, 413423
56, 0, 0, 1574972, 55386, 107047, 146574, 90451, 54153, 34, 22952, 19034, 0, 43, 913236
66, 0, 0, 951158, 23926, 25794, 40389, 31944, 12607, 38, 7068, 19589, 0, 87, 117407
67, 0, 0, 1007222, 43132, 18698, 16957, 50269, 17634, 30, 7996, 20105, 0, -65, 147628
75, 0, 0, 726879, 5215, 10262, 18134, 6204, 8149, 24, 1507, 20624, 0, 26, 87053
90, 0, 0, 435638, 38130, 90881, 45942, 17102, 21583, 29, 5410, 21117, 0, -40, 164207
75, 0, 0, 674309, 10228, 6062, 33135, 24477, 4287, 27, 2159, 21682, 0, 106, 106021
74, 0, 0, 1144296, 58457, 76069, 122434, 87034, 41732, 24, 11348, 22184, 0, -45, 706843
77, 0, 0, 420455, 16603, 70606, 166457, 24194, 22788, 29, 17144, 22715, 0, -51, 365471
60, 0, 0, 1239167, 7051, 7066, 7086, 3824, 2180, 26, 921, 23216, 0, -276, 60492
74, 0, 57, 139936, 3280, 7751, 15862, 5008, 5276, 26, 2446, 23738, 0, 74, 50549
74, 0, 0, 1230725, 10481, 7036, 27509, 13772, 4455, 37, 2352, 24261, 0, 8, 37233
78, 0, 0, 504750, 20045, 30067, 60798, 14409, 26353, 41, 13169, 24775, 0, 72, 92918
94, 0, 0, 136897, 10190, 42846, 10904, 19993, 10220, 38, 5922, 25289, 0, 64, 73616
100, 0, 0, 966668, 5794, 33414, 41898, 21855, 8691, 41, 7376, 25802, 0, 60, 56969
100, 0, 6, 1779006, 99206, 38507, 49871, 62366, 40216, 34, 11508, 26315, 0, -81, 439380
97, 0, 0, 522263, 35379, 19521, 39338, 23776, 25382, 40, 6640, 26777, 0, -3, 19901
81, 0, 0, 927252, 67691, 34914, 13859, 27027, 20467, 44, 14201, 27254, 0, 139, 243079
63, 0, 0, 2037556, 138960, 30709, 124803, 13493, 38140, 57, 29257, 27783, 0, 113, 163566
63, 0, 0, 773596, 24366, 12114, 40604, 13946, 12573, 64, 3924, 28311, 0, 145, 102330
56, 0, 0, 1251262, 202263, 107012, 474007, 192979, 31015, 64, 18182, 28854, 0, 41, 267424
44, 0, 0, 1944823, 30321, 8700, 58207, 19617, 20674, 70, 7079, 29320, 0, 104, 132849
35, 0, 0, 464790, 187125, 51480, 111592, 21001, 58927, 53, 30737, 29899, 0, 182, 1315118
34, 0, 0, 1028611, 89415, 26418, 73745, 13539, 30362, 53, 10947, 30417, 0, 10, 308458
21, 0, 0, 933585, 24394, 5906, 6254, 5712, 9534, 38, 761, 30930, 0, 502, 100204
38, 0, 0, 1369392, 16803, 9698, 19117, 30477, 4749, 40, 6017, 31439, 0, 29, 18620
53, 0, 0, 708972, 26874, 5337, 8123, 7718, 5189, 57, 2097, 31946, 0, 8, 11820
63, 0, 0, 351073, 61412, 32178, 34132, 8629, 13527, 57, 8281, 32482, 0, 56, 155483
74, 0, 0, 93016, 24937, 22990, 34666, 13916, 4701, 61, 3803, 32995, 0, 82, 137639
66, 0, 0, 336456, 36455, 20534, 99229, 21209, 17315, 66, 8007, 33509, 0, 72, 95063
61, 0, 0, 3151099, 192769, 83068, 102378, 77998, 21916, 50, 19980, 34022, 0, 145, 859467
43, 0, 0, 1853999, 83275, 39961, 185227, 23861, 71189, 41, 27051, 34536, 0, -22, 1217177
38, 0, 0, 652334, 11146, 7996, 18355, 25795, 5715, 38, 3564, 34985, 0, 38, 83146
35, 0, 0, 1410350, 19052, 35608, 52478, 21873, 18012, 17, 11299, 35530, 0, -101, 476855
37, 0, 0, 152729, 52996, 25544, 110960, 25519, 13817, 29, 6665, 35986, 0, 515, 138061
56, 0, 0, 1024763, 21684, 25420, 64547, 12314, 12676, 40, 7014, 36568, 0, -60, 82807
47, 0, 0, 479818, 15845, 10198, 54867, 22417, 11481, 40, 7288, 36991, 0, 84, 241897
38, 0, 0, 215403, 6245, 4756, 9670, 6798, 3951, 38, 1885, 37554, 0, -254, 138286
41, 0, 0, 1135208, 108181, 38490, 42371, 61860, 30511, 34, 9249, 38102, 0, 168, 209545
34, 0, 0, 1370636, 203852, 43886, 68400, 74889, 21082, 34, 9101, 38644, 0, 507, 299192
44, 0, 0, 1683049, 77362, 29801, 99684, 51073, 28499, 41, 13005, 39144, 0, 132, 186280
44, 0, 0, 315677, 3408, 1332, 12150, 2235, 710, 60, 1197, 39668, 0, 90, 22345
48, 0, 0, 2462369, 45431, 53982, 166753, 31594, 35483, 64, 10842, 40174, 0, -82, 154424
51, 0, 0, 234845, 73198, 51140, 19936, 93551, 77697, 50, 8738, 40700, 0, 1060, 404419
