0, 0, 0, 114240, 2791, 3060, 2696, 4424, 995, 0, 737, 1047, 25, 979, 2706
0, 0, 0, 215323, 10522, 28611, 37189, 17879, 8005, 0, 4272, 1585, 51, 916, 196527
0, 0, 0, 2157938, 82434, 60810, 80550, 30100, 61055, 0, 34635, 2092, 51, 648, 136054
0, 0, 0, 2157938, 82434, 60810, 80550, 30100, 61055, 0, 34635, 2581, 51, -1170, 136054
0, 0, 0, 106710, 12767, 12493, 19643, 29515, 5376, 0, 1942, 3093, 51, -486, 29384
0, 0, 0, 74600, 3141, 3280, 5800, 5396, 2311, 0, 529, 3635, 26, 39, 26007
0, 0, 0, 807492, 27941, 6707, 5134, 20614, 4716, 0, 3031, 4167, 0, -1594, 44066
0, 0, 0, 553200, 1988, 845, 1685, 1086, 302, 0, 329, 4680, 51, 192, 17267
0, 0, 5, 1395567, 4563, 6730, 5958, 14928, 9082, 0, 1901, 5196, 0, 312, 66047
0, 0, 2, 393735, 15980, 7863, 45697, 16241, 3945, 0, 910, 5709, 26, -631, 47401
30, 0, 0, 2141249, 96593, 58172, 289866, 64486, 71747, 53, 15501, 6222, 0, 385, 429227
38, 0, 0, 1079667, 90235, 94847, 47558, 120392, 48180, 57, 12709, 6734, 0, -661, 193077
38, 0, 0, 1079667, 90235, 94847, 47558, 120392, 48180, 57, 12709, 7212, 0, 196, 193077
37, 0, 0, 356421, 46434, 26133, 87261, 80081, 7498, 77, 3046, 7714, 0, 309, 62879
37, 0, 0, 893443, 22054, 35828, 4999, 33908, 2162, 77, 953, 8233, 51, -74, 29773
37, 0, 0, 196582, 8320, 2411, 11158, 2830, 2279, 77, 2158, 8744, 25, -836, 23895
37, 0, 60, 2140037, 1810, 10628, 3004, 3376, 2590, 77, 749, 9246, 51, -658, 29067
37, 0, 0, 1415276, 188579, 129012, 73360, 115251, 137275, 77, 49219, 9788, 51, 1236, 135965
37, 0, 0, 666816, 19676, 10453, 2273, 24002, 4860, 77, 1283, 10327, 51, -290, 31905
