0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
48, 0, 0, 185552, 15456, 6921, 6940, 5658, 3502, 74, 2427, 626, 0, -40, 14672
60, 0, 0, 922854, 12367, 4061, 1606, 10467, 2823, 81, 1139, 1140, 0, 84, 11289
57, 0, 0, 293484, 16403, 16868, 37924, 34765, 11951, 69, 2680, 1652, 0, 88, 106346
54, 0, 0, 14625, 24320, 7562, 71437, 16421, 4765, 77, 2364, 2163, 0, 57, 27409
53, 0, 0, 23868, 32885, 9755, 16345, 6865, 6025, 83, 1838, 2681, 0, -7, 19022
51, 0, 0, 48999, 42379, 15990, 17188, 11721, 22205, 84, 1675, 3195, 0, 4, 57676
50, 0, 0, 18121, 36718, 6650, 930, 15190, 7858, 94, 3167, 3707, 0, 41, 21154
56, 0, 0, 18688, 18830, 12030, 14752, 13377, 3172, 78, 2467, 4222, 0, 87, 73087
60, 0, 0, 49676, 69188, 14693, 14868, 11059, 9826, 81, 2919, 4735, 0, 81, 18392
56, 0, 0, 181754, 13768, 8391, 27558, 26846, 4301, 77, 4639, 5244, 0, -151, 64819
53, 0, 0, 711028, 7972, 4097, 10457, 6951, 3094, 66, 846, 5759, 0, 267, 47355
38, 0, 0, 458752, 12718, 4632, 31456, 10242, 4001, 61, 832, 6274, 0, 619, 171262
44, 0, 0, 739232, 34992, 25458, 26758, 35821, 4891, 53, 1539, 6788, 0, -25, 20552
48, 0, 0, 112314, 3506, 4990, 9954, 15394, 4455, 51, 2628, 7303, 0, -76, 23569
43, 0, 0, 1012136, 12444, 2878, 23225, 6966, 2465, 61, 241, 7817, 0, -187, 31899
43, 0, 0, 876532, 14605, 12595, 26036, 4742, 13932, 61, 10092, 8330, 51, 33, 27910
43, 0, 0, 515302, 35829, 64068, 29793, 71014, 7876, 61, 1803, 8847, 51, -473, 12672
43, 0, 0, 1587184, 40480, 8601, 28127, 13316, 2228, 61, 930, 9358, 25, 27, 41383
43, 0, 0, 687089, 47650, 28967, 105180, 53694, 30383, 61, 20846, 9866, 51, -121, 159408
43, 0, 0, 1149197, 35038, 72791, 53871, 36602, 10576, 61, 5721, 10386, 51, 106, 41072
43, 0, 0, 533305, 3731, 2880, 9833, 3272, 875, 61, 456, 10899, 25, 520, 83502
43, 0, 0, 246270, 48159, 37892, 22767, 25533, 25191, 61, 8666, 11399, 25, 938, 93776
43, 0, 0, 320103, 8199, 6977, 31726, 8328, 2658, 61, 2477, 11925, 51, 36, 94138
43, 0, 4, 554757, 10086, 48211, 7045, 64434, 39744, 61, 16040, 12442, 51, 136, 34099
43, 0, 0, 2365956, 37912, 60079, 61964, 75162, 12308, 61, 5008, 12953, 26, 42, 138996
43, 0, 0, 509183, 7335, 2769, 12053, 7601, 543, 61, 416, 13466, 25, -2048, 23052
43, 0, 0, 1479841, 13438, 26298, 12018, 7454, 17149, 61, 11005, 13980, 51, 752, 50091
43, 0, 0, 930174, 172383, 209589, 211026, 152449, 34505, 61, 23699, 14494, 51, 48, 156478
69, 0, 0, 1486694, 254303, 303311, 53166, 261206, 42933, 61, 29566, 15007, 0, -1554, 668924
69, 0, 0, 712873, 49675, 133894, 14089, 117696, 32848, 61, 21259, 15521, 51, -373, 17051
48, 0, 0, 879146, 5126, 1000, 3674, 2144, 677, 54, 268, 16036, 0, 139, 20693
50, 0, 0, 240784, 2542, 2471, 2535, 931, 351, 53, 245, 16551, 0, -741, 12792
50, 0, 0, 693073, 6085, 3872, 3005, 3992, 980, 53, 539, 17063, 26, -1755, 58221
50, 0, 0, 1247389, 31303, 82585, 160727, 61113, 22517, 53, 4901, 17575, 51, -151, 131785
50, 0, 23, 177706, 7679, 4730, 16796, 7812, 6115, 41, 707, 18090, 0, 67, 85771
30, 0, 0, 643418, 21585, 11879, 43500, 12659, 4144, 43, 1386, 18603, 0, -10, 172254
37, 0, 4, 503151, 1987, 9070, 24390, 22836, 6231, 35, 839, 19120, 0, 60, 128057
27, 0, 0, 172437, 2468, 2414, 5076, 14822, 4536, 27, 755, 19631, 0, -12, 38154
27, 0, 0, 2176542, 23377, 65152, 143733, 67458, 6607, 27, 5475, 20144, 51, 119, 84049
27, 0, 0, 718749, 7125, 736, 5395, 2651, 534, 27, 338, 20655, 51, 42, 39807
27, 0, 0, 941, 5, 5, 32, 5, 7, 27, 2, 21171, 25, 50, 335
27, 0, 0, 243204, 4478, 4806, 14098, 5727, 2442, 27, 720, 21686, 25, -1050, 12292
27, 0, 0, 749625, 33425, 6520, 31561, 13044, 3705, 27, 7093, 22194, 25, 42, 264042
27, 0, 0, 657575, 141780, 122479, 110635, 115554, 64437, 27, 24565, 22712, 25, -232, 472285
27, 0, 0, 759628, 38299, 4034, 38413, 17362, 1641, 27, 1412, 23218, 51, 42, 78425
27, 0, 0, 790021, 8416, 5660, 14307, 10813, 2398, 27, 182, 23740, 25, 146, 18396
38, 0, 0, 87699, 1664, 2433, 6886, 2527, 250, 37, 166, 24253, 0, -626, 9838
38, 0, 0, 2044582, 206559, 51217, 294122, 121241, 41160, 37, 10037, 24767, 25, 402, 542430
38, 0, 2, 464384, 6474, 18803, 15134, 21981, 985, 37, 294, 25281, 26, 55, 81832
38, 0, 0, 2048658, 151517, 239560, 11349, 363987, 37338, 37, 9512, 25793, 25, -182, 407127
56, 0, 0, 31022, 33106, 23862, 31081, 21058, 18331, 48, 11046, 26309, 0, 43, 15141
56, 0, 0, 1152564, 882, 6309, 2050, 5465, 1730, 48, 314, 26823, 51, 42, 86227
56, 0, 0, 232208, 124122, 104791, 134981, 119777, 24052, 48, 2534, 27337, 25, -1065, 196700
56, 0, 0, 1535679, 82067, 31268, 176010, 42375, 26470, 48, 14259, 27848, 51, 41, 401808
56, 0, 0, 669525, 8606, 11808, 12549, 11358, 6512, 48, 4991, 28361, 51, -1862, 42527
56, 0, 0, 1047001, 10007, 5530, 9873, 2793, 420, 48, 442, 28875, 25, 1696, 83765
56, 0, 0, 129610, 11758, 1956, 3336, 3242, 890, 48, 353, 29390, 51, 84, 12787
67, 0, 0, 1331857, 17130, 13950, 11512, 21343, 1438, 56, 2325, 29899, 0, -244, 43049
67, 0, 0, 1516628, 52473, 10323, 54499, 38943, 9355, 56, 4502, 30408, 51, -2048, 145908
67, 0, 0, 370150, 33835, 43040, 45484, 30341, 12410, 56, 10521, 30931, 51, 50, 188658
67, 0, 0, 467234, 7534, 5828, 8361, 11176, 2259, 56, 1484, 31446, 51, 2047, 26196
67, 0, 0, 1685372, 40594, 18869, 18788, 19257, 6714, 56, 3479, 31959, 51, -49, 66121
67, 0, 0, 608972, 59593, 74879, 101033, 105671, 14660, 56, 5491, 32472, 51, -947, 340027
67, 0, 0, 1038490, 4387, 8196, 5539, 2300, 4555, 56, 5437, 32987, 51, -588, 164103
67, 0, 0, 712808, 10623, 23207, 6876, 15712, 3527, 56, 2017, 33497, 25, -123, 76216
67, 0, 8, 1225521, 40139, 98428, 40576, 113389, 144779, 56, 117683, 34013, 51, 41, 664013
67, 0, 0, 343453, 81593, 74777, 46981, 187446, 33103, 56, 15506, 34529, 80, 12, 332254
67, 0, 0, 1591191, 8135, 22388, 15721, 20287, 8924, 56, 7520, 35035, 80, 1240, 180124
67, 0, 0, 1306108, 196521, 36780, 28074, 87556, 8708, 56, 4126, 35553, 80, 122, 151156
67, 0, 0, 2290744, 11328, 3267, 17003, 7871, 1295, 56, 678, 36066, 80, 42, 50730
0, 0, 0, 11336, 230, 303, 291, 80, 138, 0, 54, 36580, 200, 113, 1125
0, 0, 0, 361764, 8626, 2079, 16770, 1701, 396, 0, 278, 37096, 200, 135, 12126
0, 0, 0, 858039, 13291, 6704, 46461, 19161, 5866, 0, 1398, 37609, 200, -4, 657198
0, 0, 0, 149059, 3318, 4055, 54591, 8294, 939, 0, 1016, 38122, 200, -206, 37316
0, 0, 0, 2400586, 44235, 18796, 57302, 15768, 3705, 0, 7987, 38635, 200, 50, 243230
0, 0, 0, 1896078, 57715, 9075, 34248, 14668, 3024, 0, 1285, 39149, 200, 202, 108438
0, 0, 0, 322778, 6948, 4394, 8964, 6109, 1240, 0, 1553, 39661, 200, -77, 30299
0, 0, 0, 348033, 7953, 13877, 143101, 29482, 8878, 0, 2152, 40176, 200, 35, 108792
0, 0, 0, 285707, 4325, 11243, 60236, 9332, 2883, 0, 1646, 40689, 200, 81, 76514
0, 0, 0, 667831, 106082, 115988, 46386, 54638, 13939, 0, 5228, 41204, 200, 323, 200277
0, 0, 0, 2440824, 85127, 85281, 50243, 71593, 27832, 0, 8132, 41718, 200, 37, 629604
0, 0, 0, 842777, 68099, 6985, 62099, 19023, 2082, 0, 1566, 42220, 200, 102, 351464
0, 0, 0, 653375, 19795, 19196, 31005, 16686, 4322, 0, 2504, 42740, 200, 120, 129120
0, 0, 24, 2590713, 26558, 10887, 94733, 10335, 3859, 0, 3064, 43256, 200, -23, 219176
0, 0, 0, 126067, 5651, 3274, 9527, 4662, 1358, 0, 566, 43771, 200, -4, 45268
0, 0, 0, 997402, 8525, 2134, 2797, 1968, 704, 0, 99, 44288, 200, 234, 12878
0, 0, 0, 975655, 85104, 11743, 8637, 42145, 2806, 0, 2604, 44799, 200, -1589, 75567
0, 0, 0, 1551471, 31868, 22966, 29965, 31492, 9747, 0, 2626, 45312, 200, 41, 104256
0, 0, 0, 300466, 36722, 16600, 31156, 52664, 11437, 0, 2024, 45828, 200, 10, 71698
0, 0, 0, 246563, 3441, 969, 2434, 1507, 707, 0, 290, 46340, 200, -50, 11096
0, 0, 0, 656916, 28531, 17415, 26639, 62322, 3886, 0, 2513, 46856, 200, 41, 29183
0, 0, 0, 1213297, 13226, 32385, 24815, 15252, 8242, 0, 3787, 47369, 200, -1114, 45010
0, 0, 0, 1783094, 12070, 3020, 23925, 4840, 2275, 0, 1204, 47881, 200, 104, 43816
0, 0, 0, 1073906, 17631, 5936, 13960, 9637, 11005, 0, 13208, 48394, 200, -2048, 22895
0, 0, 0, 1349187, 20605, 30414, 20061, 16340, 8508, 0, 3916, 48909, 200, -3, 169101
0, 0, 0, 767897, 1391389, 1429802, 1135267, 1203094, 74963, 0, 207370, 49423, 200, -136, 566500
0, 0, 0, 2101113, 60141, 90704, 95328, 51992, 32405, 0, 20223, 49935, 200, 41, 281683
0, 0, 0, 613, 65, 23, 100, 57, 10, 0, 6, 50439, 200, 41, 234
0, 0, 0, 20, 1, 1, 2, 0, 0, 0, 0, 50961, 200, 108, 3
0, 0, 0, 87986, 1645, 2099, 6468, 1458, 686, 0, 168, 51478, 200, 229, 22827
0, 0, 0, 160320, 34389, 44249, 11503, 26414, 11242, 0, 2528, 51987, 200, 76, 55581
0, 0, 0, 321199, 70661, 30326, 9838, 25366, 2225, 0, 2957, 52504, 200, -1015, 162412
0, 0, 0, 303965, 17727, 22709, 28786, 19196, 6322, 0, 2040, 53017, 200, -2048, 37578
0, 0, 0, 887170, 23276, 6451, 24858, 10452, 1852, 0, 1320, 53531, 200, -266, 61926
0, 0, 0, 1873079, 78433, 25245, 20376, 59152, 10843, 0, 4114, 54042, 200, -186, 365874
0, 0, 0, 1348552, 23251, 11039, 21223, 15608, 13022, 0, 3825, 54558, 200, 177, 191315
0, 0, 0, 140048, 1939, 1575, 1187, 2000, 620, 0, 128, 55073, 200, 266, 15880
0, 0, 0, 2087298, 88673, 22767, 42607, 21037, 10877, 0, 3951, 55585, 200, -130, 406050
0, 0, 18, 335674, 1544, 1306, 5125, 1345, 1222, 0, 161, 56100, 200, -2048, 14324
0, 0, 0, 1578493, 173438, 63043, 27389, 119057, 41675, 0, 39008, 56614, 200, -686, 154157
0, 0, 0, 2378898, 22825, 121961, 4062, 126977, 38633, 0, 2894, 57126, 200, 20, 293726
0, 0, 0, 576604, 4194, 1158, 6293, 1733, 438, 0, 224, 57637, 200, 11, 22342
0, 0, 0, 210945, 471434, 51098, 620483, 279900, 49895, 0, 73534, 58152, 80, -75, 217722
0, 0, 0, 277859, 6008, 12252, 10207, 9291, 8333, 0, 1674, 58669, 80, 41, 48248
0, 0, 5, 144, 17, 7, 24, 11, 3, 0, 1, 59182, 54, 42, 47
0, 0, 0, 8, 3, 1, 3, 0, 0, 0, 0, 59696, 54, 42, 3
0, 0, 0, 420078, 28217, 22070, 22160, 37613, 5465, 0, 3643, 60208, 200, 42, 431627
0, 0, 0, 642853, 38355, 118065, 76815, 31780, 83164, 0, 4985, 60724, 200, -809, 554774
0, 0, 0, 920800, 56163, 58908, 90392, 65610, 13811, 0, 13085, 61236, 200, 43, 298416
0, 0, 0, 803196, 10926, 7005, 3595, 11021, 3759, 0, 2408, 61749, 200, -43, 80241
0, 0, 0, 213807, 5419, 3854, 4617, 4390, 4622, 0, 866, 62261, 200, -361, 70127
